orig_order,id,establishment_id,phone,latitude,longitude,formatted_address,address_fs,name,name_fs_search,fs_id,checkinsCount,createdat,days,avg_checkins,avg_checkins_round,avg_visitsCount,avg_visitsCount_round,rating,priceTier,brand_name,yelp_id,exit_mapping/exit_id,exit_latitude,exit_longitude,destination_latitude,destination_longitude,exit_mapping/distance,exit_mapping/cardinal_direction_short,exit_mapping/cardinal_direction_long,exit_mapping/turn_direction_short,exit_mapping/turn_direction_long,amenities/0/id,amenities/0/name,amenities/0/priority,amenities/0/image_prefix,top_priority_amenity/id,top_priority_amenity/name,top_priority_amenity/priority,top_priority_amenity/image_prefix,logo/id,ll,phone_str,visitsCount
12898,411412,158,1-717-266-2224,40.0455,-76.7232,"4167 N George Street Ext, Manchester, PA 17345-1311",4167 N George St Ext,Papa Johns Pizza,Papa John's Pizza,4bc87a438b7c9c74242838cf,205,1271429699,2987.182106,6.862654927,,12.85492435,,6.4,1,Papa Johns Pizza,papa-johns-pizza-manchester-3,54695,,,,,1.17,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,791,"40.0455,-76.7232",7172662224,384
12900,200739,153,1-717-266-3170,40.046921,-76.72326,"4245 N George St Extd, Manchester, PA 17345",4245 N George St Extd,McDonalds,McDonald's,4c5905cbec2520a19b304e12,1419,1280902603,2877.542014,49.3129203,,86.01090751,,5.3,1,McDonalds,mcdonalds-manchester-6,54695,,,,,1.23,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.046921000000005,-76.72326",7172663170,2475
12912,214232,173,1-717-266-7373,40.081777,-76.766231,"125 Cloverleaf Rd, York, PA 17406",125 Cloverleaf Rd (at I-83 Exit 28),Wendys,Wendy's,4bba87a2b35776b05714cb01,2891,1270515618,2997.761748,96.43861799,,111.0495189,,5.5,1,Wendys,wendys-york-7,27801,,,,,0.06,SW,Southwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.081777,-76.766231",7172667373,3329
12934,22513,283,1-717-932-1500,40.149638,-76.813272,"50 Newberry Parkway, Etters, PA 17319",50 Newberry Pkwy (in Walmart),Subway,SUBWAY,4e00c37fe4cd338f2d45ec87,253,1308672895,2556.126597,9.897788328,,10.71934388,,6.6,1,Subway,a,27804,,,,,0.15,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.149638,-76.813272",7179321500,274
12938,189629,127,1-717-932-1981,40.152358,-76.819251,"75 Robinhood Drive, Etters, PA 17319-9530",75 Robinhood Dr,Burger King,Burger King,4b630b3cf964a520735f2ae3,404,1264782140,3064.121447,13.18485599,,30.54709209,,4.8,1,Burger King,burger-king-etters,27805,,,,,0.04,SE,Southeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.152358,-76.819251",7179321981,936
12939,2596,153,1-717-938-5705,40.153779,-76.81967,"56 Robinhood Dr, Etters, PA 17319",56 Robinhood Dr,McDonalds,McDonald's,4b98e1ccf964a520125435e3,1621,1268310476,3023.284225,53.61718845,,109.0535906,,4.6,1,McDonalds,mcdonalds-etters,27805,,,,,0.04,N,North,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.153779,-76.81967",7179385705,3297
12940,122598,151,1-717-932-3116,40.154294,-76.820911,"49 Robin Hood Drive, Etters, PA 17319",49 Robinhood Dr,KFC,KFC/Taco Bell,4c7fc9112042b1f78fdfc3ad,931,1283442961,2848.139722,32.68800308,,48.87400675,,5.6,1,KFC,kfc-etters,27805,,,,,0.06,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.154294,-76.820911",7179323116,1392
12941,545047,170,-,40.1529,-76.81803,"49 Robin Hood Drive, Etters, PA 17319",49 Robinhood Dr,Taco Bell,KFC/Taco Bell,4c7fc9112042b1f78fdfc3ad,931,1283442961,2848.139722,32.68800308,,48.87400675,,5.6,1,Taco Bell,taco-bell-etters,27805,,,,,0.06,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,781,"40.1529,-76.81803000000001",,1392
12948,22385,283,1-717-938-4828,40.158131,-76.82106,"90 Newberry Commons, Etters, PA 17319",90 Newberry Cmns,Subway,SUBWAY,4bcf22409854d13aab6af54d,432,1271865920,2982.133252,14.4862742,,22.03120868,,6.8,1,Subway,subway-etters,27805,,,,,0.25,N,North,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.158131,-76.82106",7179384828,657
12974,22641,283,1-717-774-3676,40.22239,-76.85801,"120 Old York Rd, New Cumberland, PA 17070",120 Old York Rd,Subway,SUBWAY,4c2f8e057cc0c9b6e3f0eb9a,258,1278184965,2908.996157,8.869038873,,9.556561266,,6.5,1,Subway,subway-new-cumberland,27809,,,,,1.22,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.222390000000004,-76.85801",7177743676,278
12979,286407,153,1-717-774-1027,40.212576,-76.878797,"101 Limekiln Rd, New Cumberland, PA 17070",101 Limekiln Rd,McDonalds,McDonald's,4d2f59554377224be5861638,1133,1294948693,2714.971528,41.73156103,,99.89055032,,5.9,1,McDonalds,mcdonalds-new-cumberland,27811,,,,,0.05,S,South,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.212576,-76.87879699999999",7177741027,2712
13002,7415,153,1-717-737-6404,40.230395,-76.89155,"Rte 83 / Carlisle Rd, Camp Hill, PA 17011",1100 Carlisle Rd,McDonalds,McDonaldŒëíç_í__í__s,4ffaf84ee4b0887e564ae969,1306,1341847630,2172.159757,60.12449111,,122.9651729,,6.6,1,McDonalds,mcdonalds-camp-hill,27812,,,,,0.06,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.230395,-76.89155",7177376404,2671
13006,99998,283,1-717-303-1766,40.230843,-76.892127,"1104 Carlisle Rd, Camp Hill, PA 17011",1104 Carlisle Rd (at Cedar Cliff Mall),Subway,Subway,4b87181ef964a52042b031e3,697,1267144734,3036.776609,22.95196815,,36.61777415,,5.7,1,Subway,subway-camp-hill-2,27812,,,,,0.12,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.230843,-76.892127",7173031766,1112
13015,667805,283,1-717-695-3469,40.223549,-76.926533,"3401 Hartzdale Drive, Camp Hill, PA 17011",3401 Hartzdale Dr,Subway,Subway,526fe7a9498eb901023ac122,52,1383065513,1695.100926,3.067663949,,3.480618711,,6.6,1,Subway,a,27812,,,,,1.25,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.223549,-76.92653299999999",7176953469,59
13021,189678,127,1-717-774-8808,40.240998,-76.888054,"407 South Third Street, Lemoyne, PA 17043-2002",407 S 3rd St (at Lowther St),Burger King,Burger King,4bdc702a3904a5936f2d4e9e,829,1272737834,2972.041655,27.89328335,,40.71275374,,5.2,1,Burger King,burger-king-lemoyne,54699,,,,,0.09,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.240998,-76.888054",7177748808,1210
13022,122579,151,1-717-774-7213,40.241275,-76.888754,"313 Lowther Street, Lemoyne, PA 17043",313 Lowther St (at S 3rd St),KFC,KFC,4be088524f15c928498dcb0b,526,1273006162,2968.936007,17.71678469,,26.27203814,,5.9,1,KFC,kfc-lemoyne-4,54699,,,,,0.09,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.241275,-76.888754",7177747213,780
13027,100063,283,1-717-975-1975,40.245688,-76.89609,"418 Market St, Lemoyne, PA 17043",418 Market St,Subway,SUBWAY,4ba2857ff964a520ad0038e3,382,1268942207,3015.972523,12.66589788,,16.74418438,,6.4,1,Subway,subway-lemoyne,54699,,,,,0.33,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.245688,-76.89609",7179751975,505
13037,473305,1007,1-717-635-9415,40.24358,-76.9025,"836 Market St, Lemoyne, PA 17043",836 Market St,Little Caesars,Little Caesars Pizza,516c9440e4b0a6bef1719a4f,259,1366070336,1891.804363,13.6906334,,17.76082171,,6.1,1,Little Caesars,a,54699,,,,,0.45,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,788,"40.24358,-76.9025",7176359415,336
13042,91868,158,1-717-761-7272,40.24321,-76.90442,"931 Market St, Lemoyne, PA 17043-1412",931 Market St (at N 10th St),Papa Johns Pizza,Papa John's Pizza,4bc872af8b7c9c74161938cf,233,1271427759,2987.20456,7.799934531,,8.168171783,,6.4,1,Papa Johns Pizza,papa-johns-pizza-lemoyne-2,54699,,,,,0.5,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,791,"40.24321,-76.90442",7177617272,244
13053,103257,283,1-717-478-0006,40.25061,-76.914001,"1 Lemoyne Square, Lemoyne, PA 17043",1 Lemoyne Sq,Subway,Subway,4e048f8a62e1b12875a91fd7,423,1308921738,2553.24647,16.56714324,,23.02950408,,6.5,1,Subway,subway-lemoyne-2,54699,,,,,0.92,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.250609999999995,-76.914001",7174780006,588
13054,87526,153,1-717-761-7992,40.250446,-76.914502,"1 Lemoyne Dr, Lemoyne, PA 17043",1 Lemoyne Dr (at Cumberland Blvd),McDonalds,McDonald's,4b4df378f964a520f8db26e3,1990,1263399800,3080.120752,64.60785664,,110.8722766,,6,1,McDonalds,mcdonalds-lemoyne-2,54699,,,,,0.93,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.250446000000004,-76.914502",7177617992,3415
13060,814534,121,1-717-761-3332,40.237315,-76.934688,"32 S 32nd St, Camp Hill, PA 17011",32 S 32nd St,Arbys,Arby's,4bae6ca6f964a5209bb03be3,1206,1269722278,3006.943924,40.1071663,,58.99677696,,6.2,1,Arbys,arbys-camp-hill,54699,,,,,1.47,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.237315,-76.934688",7177613332,1774
13078,306025,283,1-717-695-4095,40.260881,-76.880526,"301 Market Street, Harrisburg, PA 17101",301 Market St Ste 1 (at 3rd St),Subway,Subway,526d3ff911d22bec60ad0112,52,1382891513,1697.114815,3.064023692,,4.537112005,,6.8,1,Subway,a,27816,,,,,0.29,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.260881,-76.880526",7176954095,77
13083,452576,1059,1-717-236-2123,40.26072,-76.88197,"235 Strawberry Square, Harrisburg, PA 17101","Harrisburg, PA",Tropical Smoothie Cafe,Tropical Smoothie Cafe,514c6b70e4b04176db385272,130,1363962736,1916.197882,6.784268015,,7.514881493,,,1,Tropical Smoothie Cafe,a,27816,,,,,0.32,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,894,"40.26072,-76.88197",7172362123,144
13087,99868,283,1-717-234-0280,40.26213,-76.881009,"136 Strawberry Square, Harrisburg, PA 17101",136 Strawberry Sq,Subway,Subway,4bc4a50c2a89ef3b8f96f688,445,1271178508,2990.08941,14.88249811,,15.25038009,,6.9,1,Subway,subway-harrisburg-4,27816,,,,,0.35,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.26213,-76.88100899999999",7172340280,456
13095,439447,241,1-717-232-8460,40.261551,-76.884316,"219 N. 2nd St., Harrisburg, PA 17101",219 N 2nd St,Jimmy Johns,Jimmy John's,514213c73d7ca5b4135aad62,409,1363284935,1924.042801,21.25732337,,26.40273905,,8.3,1,Jimmy Johns,jimmy-johns-harrisburg-2,27816,,,,,0.4,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,798,"40.261551000000004,-76.884316",7172328460,508
13104,99933,283,1-717-901-7827,40.266495,-76.88681,"900 N 3rd St, Harrisburg, PA 17102",900 N 3rd St (at Forester St),Subway,SUBWAY,4c2b679dd1a10f471cdaf764,471,1277912989,2912.144028,16.1736506,,25.68554278,,6.5,1,Subway,subway-harrisburg,27816,,,,,0.61,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.266495,-76.88681",7179017827,748
13115,95470,283,1-717-901-0211,40.271824,-76.890982,"1500 N. 3rd Street, Harrisburg, PA 17102",HACC Midtown,Subway,SUBWAY,4fa0212de4b05fb7e7ee97f0,3,1335894317,2241.063843,0.133864995,,0.133864995,,6.6,1,Subway,omni-dining-services-harrisburg,27816,,,,,0.88,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.271824,-76.890982",7179010211,3
13116,814536,121,1-717-234-8633,40.261973,-76.88119,"244 Strawberry Square, Harrisburg, PA 17101",3rd & Walnut St,Arbys,Arby's,4bcddfa1937ca593f777ad92,263,1271783329,2983.089167,8.816364021,,9.687943734,,6.4,1,Arbys,arbys-harrisburg-5,27816,,,,,1.08,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.261973,-76.88119",7172348633,289
13134,1206721,143,1-717-232-7873,40.254749,-76.848462,"2203 Paxton St, Harrisburg, PA 17111-1037",2203 Paxton St,Hardees,Hardee's,4bb173fef964a5207d943ce3,469,1269920766,3004.646609,15.60915678,,39.03953285,,5.7,1,Hardees,hardees-harrisburg,27818,,,,,0.34,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3191,"40.254749,-76.848462",7172327873,1173
13140,3540,153,1-717-561-8050,40.2556,-76.838706,"2929 Paxton St, Harrisburg, PA 17111-1326",2929 Paxton St (at S 29th St),McDonalds,McDonald's,4b69f08ef964a52045bd2be3,1033,1265234062,3058.890868,33.77041041,,58.41986776,,5.3,1,McDonalds,mcdonalds-harrisburg-9,27819,,,,,0.05,SW,Southwest,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.2556,-76.838706",7175618050,1787
13147,189654,127,1-717-564-1200,40.254509,-76.83407,"3253 Paxton Street, Harrisburg, PA 17111-1340",3253 Paxton St,Burger King,Burger King,4cd48e3e7da9a35da858e4b9,379,1288998462,2783.839942,13.61428846,,28.73728435,,5,1,Burger King,burger-king-harrisburg-5,27819,,,,,0.14,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.254509000000006,-76.83407",7175641200,800
13156,460616,283,1-717-909-0850,40.251501,-76.830528,"3501 Paxton Street, Harrisburg, PA 17111",3501 Paxton St,Subway,Subway,4cd9e1e2847da1cd1a31029a,115,1289347554,2779.799525,4.136988979,,4.24491043,,6.6,1,Subway,a,27819,,,,,0.31,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.251501,-76.830528",7179090850,118
13174,91866,158,1-717-564-7070,40.25793,-76.81055,"4200 Derry St, Harrisburg, PA 17111-2609",4200 Derry St,Papa Johns Pizza,Papa John's Pizza,4bc8765c8b7c9c74c72038cf,146,1271428700,2987.193669,4.887530444,,4.92100668,,6.7,1,Papa Johns Pizza,papa-johns-pizza-harrisburg-2,27819,,,,,0.84,E,East,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,791,"40.25793,-76.81055",7175647070,147
13186,2542,153,1-717-232-0008,40.271338,-76.844261,"101 S 25th St, Harrisburg, PA 17111",101 S 25th St (Kline Village),McDonalds,McDonald's,4c258cf45c5ca59330b844fe,395,1277529332,2916.584502,13.54323866,,28.66366462,,5.6,1,McDonalds,mcdonalds-harrisburg-13,27819,,,,,1.13,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.271338,-76.844261",7172320008,836
13194,16975,283,1-717-545-7985,40.286042,-76.842122,"25 North Progress Ave., Harrisburg, PA 17109",25 N Progress Ave,Subway,Subway,50c76e91e4b0207290766809,104,1355247249,2017.071574,5.155989571,,6.147526027,,6.5,1,Subway,subway-harrisburg-13,27819,,,,,2.06,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.286042,-76.842122",7175457985,124
13195,4982,283,1-717-558-8012,40.261298,-76.79329,"5550 Derry St, Harrisburg, PA 17111",5550 Derry St,Subway,Subway,4c729d9d9e706dcb2a3b4b62,168,1282579869,2858.129213,5.87797078,,13.57531347,,7.1,1,Subway,subway-harrisburg-8,27819,,,,,2.47,E,East,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.261298,-76.79329",7175588012,388
13200,896120,127,1-717-564-4609,40.276808,-76.814647,"4255 Union Deposit Road, Harrisburg, PA 17111-2823",4255 Union Deposit Rd,Burger King,Burger King,4ba501caf964a5207dcf38e3,588,1269105098,3014.087211,19.50839372,,37.49062058,,4.8,1,Burger King,burger-king-harrisburg-6,27824,,,,,0.13,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.276808,-76.814647",7175644609,1130
13204,814535,121,1-717-540-9247,40.279585,-76.812669,"4310 Union Deposit Rd, Harrisburg, PA 17111",4310 Union Deposit Rd,Arbys,Arby's,4bbf4b2698f495212d5ed263,735,1270827814,2994.148368,24.54788172,,51.60064934,,6.1,1,Arbys,arbys-harrisburg-6,27824,,,,,0.16,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.279585,-76.812669",7175409247,1545
13208,2517,153,1-717-564-9320,40.278026,-76.821918,"1043 Briarsdale Rd, Harrisburg, PA 17109",1043 Briarsdale Rd (at Union Deposit Rd),McDonalds,McDonald's,4be9cfd8415e20a11f4ae4bb,1245,1273614296,2961.897419,42.03386626,,79.37479485,,4.9,1,McDonalds,mcdonalds-harrisburg-11,27824,,,,,0.18,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.278026000000004,-76.82191800000001",7175649320,2351
13217,214384,173,1-717-564-1302,40.277951,-76.824629,"3887 Union Deposit Rd, Harrisburg, PA 17109",3887 Union Deposit Rd,Wendys,Wendy's,4bfecbba369476b035e08c1f,606,1274989498,2945.980729,20.57039932,,30.24459703,,5.3,1,Wendys,wendys-harrisburg-7,27824,,,,,0.24,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.277951,-76.824629",7175641302,891
13229,439489,241,1-717-564-8600,40.27699,-76.823743,"3909 Union Deposit Rd, Harrisburg, PA 17109",3909 Union Deposit Rd,Jimmy Johns,Jimmy John's,4cab977544a8224bb72a2f40,1159,1286313845,2814.911898,41.17357992,,58.40324882,,8,1,Jimmy Johns,jimmy-johns-harrisburg,27824,,,,,0.38,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,798,"40.276990000000005,-76.82374300000001",7175648600,1644
13232,7266,283,1-717-541-8338,40.279544,-76.827657,"3820 Union Deposit Rd, Harrisburg, PA 17109",3882 Union Deposit Rd,Subway,Subway,4cb4a10aef1b3704bd5f5a00,248,1286906122,2808.05684,8.831730058,,9.081012761,,7,1,Subway,subway-harrisburg-31,27824,,,,,0.54,W,West,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.279544,-76.82765699999999",7175418338,255
13236,2487,153,1-717-564-0321,40.263863,-76.783919,"6004 Derry St, Harrisburg, PA 17111",6004 Derry St,McDonalds,McDonald's,4eaf660661af6ac587da623a,1325,1320117766,2423.662813,54.66932088,,89.90524543,,5.3,1,McDonalds,mcdonalds-harrisburg-17,27824,,,,,2.05,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.263863,-76.783919",7175640321,2179
13239,453216,1047,-,40.299094,-76.82091,"Route 22 & Colonial Road, Harrisburg, PA 17109",Route 22 & Colonial Rd (at Colonial Park Mall),Sbarro,Sbarro,4bc619e9bf29c9b68a41f92a,41,1271273961,2988.98463,1.371703273,,1.53898416,,6.1,1,Sbarro,sbarro-harrisburg-3,27825,,,,,0.02,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,844,"40.299094000000004,-76.82091",,46
13248,85916,152,1-717-545-2153,40.30085,-76.81546,"4601 Jonestown Road, Harrisburg, PA 17109",4601 Jonestown Rd (at Miller Rd),Long John Silvers,Long John Silver's,4c2f6433a0ced13a9767106e,473,1278174259,2909.120069,16.25921202,,24.26850674,,6.3,2,Long John Silvers,long-john-silvers-harrisburg-2,27825,,,,,0.19,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,819,"40.30085,-76.81546",7175452153,706
13249,105842,170,-,40.30194,-76.81367,"4640 Jonestown Road, Harrisburg, PA 17109",4640 Jonestown Rd,Taco Bell,Taco Bell,4b999b98f964a520298735e3,1315,1268358040,3022.733715,43.50366668,,63.18783525,,6.5,1,Taco Bell,taco-bell-harrisburg-3,27825,,,,,0.26,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,781,"40.30194,-76.81367",,1910
13256,7495,153,1-717-652-7035,40.300804,-76.814715,"4605 Jonestown Rd, Harrisburg, PA 17109",4605 Jonestown Rd (btwn Miller Rd & Holbrook St),McDonalds,McDonald's,4b95468ef964a520909934e3,1987,1268074126,3026.019757,65.6638145,,131.2284889,,4.9,1,McDonalds,mcdonalds-harrisburg-12,27825,,,,,0.52,E,East,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.300804,-76.814715",7176527035,3971
13258,7202,283,1-717-545-7060,40.30151,-76.820404,"Rt 22 & Colonial Rd, Harrisburg, PA 17109",90 Colonial Park Mall,Subway,Subway,4dbf173d1e72dd48b1eb0064,205,1304368957,2605.940694,7.866641034,,10.1306987,,6.7,1,Subway,subway-harrisburg-14,27825,,,,,0.58,N,North,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.30151,-76.82040400000001",7175457060,264
13260,814537,121,1-717-671-0420,40.308972,-76.802931,"5101 Jonestown Rd, Harrisburg, PA 17112",5101 Jonestown Rd,Arbys,Arby's,4ba63f35f964a520d83e39e3,765,1269186357,3013.146713,25.38874051,,39.79228741,,7.2,1,Arbys,arbys-harrisburg,27825,,,,,0.72,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.308972,-76.802931",7176710420,1199
13261,214520,173,1-717-541-0232,40.309263,-76.802469,"5103 Jonestown Rd, Harrisburg, PA 17112",5103 Jonestown Rd,Wendys,Wendy's,4b6b6217f964a52004052ce3,837,1265328663,3057.795949,27.3726571,,45.9808314,,6.2,1,Wendys,wendys-harrisburg-5,27825,,,,,0.74,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.309263,-76.80246899999999",7175410232,1406
13266,79162,141,1-717-652-5950,40.31196,-76.80222,"5106- A Jonestown Rd, Harrisburg, PA 17109",5106- A Jonestown Rd,Five Guys Burgers,Five Guys,4b4a9847f964a520468b26e3,1792,1263179847,3082.666505,58.13149094,,84.9589145,,7.8,2,Five Guys Burgers,five-guys-harrisburg-4,27825,,,,,0.82,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,818,"40.31196,-76.80221999999999",7176525950,2619
13277,7137,283,1-717-695-0899,40.312152,-76.802365,"5106 D Jonestown Road, Harrisburg, PA 17112-4909",5106 Jonestown Rd (at Commons Dr),Subway,Subway,4bbd07a9a0a0c9b69c241b0f,807,1270679465,2995.86537,26.93712501,,28.83974722,,6.6,1,Subway,subway-harrisburg-7,27825,,,,,1.58,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.312152000000005,-76.80236500000001",7176950899,864
13286,122503,151,1-717-545-5900,40.291405,-76.831969,"3819 Walnut Street, Harrisburg, PA 17109",3819 Walnut St,KFC,KFC,4bec4ca6c43f2d7fa8b0dbd9,466,1273777318,2960.01059,15.74318692,,27.53368527,,5.4,1,KFC,kfc-harrisburg,27826,,,,,0.32,SW,Southwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.291405,-76.831969",7175455900,815
13295,214422,173,1-717-657-0404,40.285645,-76.843006,"100 N Progress Ave, Harrisburg, PA 17109",100 N Progress Ave,Wendys,Wendy's,4b9d40a8f964a5204a9d36e3,846,1268596904,3019.969086,28.01353179,,54.70254672,,5.3,1,Wendys,wendys-harrisburg,27826,,,,,0.74,SW,Southwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.285645,-76.843006",7176570404,1652
13323,188142,127,1-570-347-5885,41.427752,-75.623736,"700 North Blakely Street, Dunmore, PA 18512-1937",700 N Blakely St,Burger King,Burger King,4b802b27f964a520b95830e3,759,1266690855,3042.029838,24.9504456,,43.55644325,,6.2,1,Burger King,burger-king-dunmore,28318,,,,,1.9,NW,Northwest,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"41.427752000000005,-75.623736",5703475885,1325
13326,213457,173,1-570-347-4466,41.435342,-75.61913,"1170 Oneill Hwy, Dunmore, PA 18512",1170 Oneill Highwy,Wendys,Wendy's,4baaa373f964a520ca7b3ae3,612,1269474163,3009.815625,20.33347142,,37.27803094,,5.8,1,Wendys,wendys-scranton-6,28318,,,,,1.92,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"41.435342,-75.61913",5703474466,1122
13328,243727,153,1-570-343-6190,41.435576,-75.620172,"1201 Oneil Hwy, Dunmore, PA 18512",1201 O'Neill Hwy,McDonalds,McDonald's,4bf813c5b182c9b65eca765a,1245,1274549189,2951.076898,42.1879891,,77.97153647,,5.3,1,McDonalds,mcdonalds-dunmore,28318,,,,,1.96,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"41.435576,-75.620172",5703436190,2301
13357,1182872,127,1-570-689-4200,41.408802,-75.505557,"1174 Mount Cobb Road, Jefferson Township, PA 18436-3319",1174 Mount Cobb Rd,Burger King,Burger King,4f4bd4b5e4b092e0cc899dac,665,1330369717,2305.005972,28.85025063,,42.42939115,,6.5,1,Burger King,burger-king-mount-cobb,28321,,,,,0.18,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"41.408802,-75.505557",5706894200,978
